Date,domestic passengers_log_diff,international passenegrs_log_diff,domestic freight(in tonne)_log_diff,international freight(in tonne)_log_diff,GDP (in dollars)_log_diff,Population,Jet Fuel Price per Gallon_log_diff,Inflation Rate _log_diff,Unemployement Rate_log_diff,Rupees Exchange Rate_log_diff
2022-01-06,-0.08706116636323458,0.05932823726797842,-0.010869672236903938,-0.05021128428930588,0.0,1425423212,0.06425670724891219,0.0,0.0,0.014596896734083487
2022-01-07,-0.08007613975197714,0.06747037228959663,0.004368514859205419,0.12231125564083634,0.0,1425423212,-0.1498286067791934,0.0,0.0,0.010297426555803568
2022-01-08,0.041458111783516216,-0.02026647966811268,-0.08249967165097871,-0.026416857029959218,0.0,1425423212,-0.04162429277889235,0.0,0.0,0.019026449143174418
2022-01-09,0.022587954785489472,-0.026615949973772146,0.026676552051716484,0.024043954451274274,0.0,1425423212,-0.014638107412278778,0.0,0.0,-0.0010056569043657149
2022-01-10,0.09701857093403277,0.05087503890209355,-0.022529890990957924,-0.039246846416293835,0.0,1425423212,0.15569391946378364,0.0,0.0,0.009263962096732747
2022-01-11,0.024057512437764217,0.04061132980538673,-0.03047378778666676,-0.044718533701040286,0.0,1425423212,-0.1679550512560306,0.0,0.0,0.025102831607497045
2022-01-12,0.08663319165962591,0.10364380940283269,0.028551315245175957,0.02437588786798983,0.0,1425423212,-0.0804166141625915,0.0,0.0,-0.007440419761211459
2023-01-01,-0.014587183006284477,0.015453737172919091,-0.04928536224565505,-0.045131103607515044,0.06188377628071606,1438069596,0.19526481224825787,-0.17045198123857075,-0.1448578922517989,0.009625416988853885
2023-01-02,-0.03921442842886336,-0.08168847423302061,0.012074418994920677,0.06812635270471112,0.0,1438069596,-0.2299326197896736,0.0,0.0,-0.008891112709132898
2023-01-03,0.06611166177616568,0.08887166007218639,0.10706763690699539,0.1237342967035211,0.0,1438069596,-0.0444044295872299,0.0,0.0,0.010466202390801094
2023-01-04,-0.0003713500135980041,-0.06511242559643193,-0.03704034827625691,-0.1280560914157789,0.0,1438069596,-0.12415364329595224,0.0,0.0,-0.004003159346093632
2023-01-05,0.024962188876155977,0.07615227745713504,0.08932093633258731,0.02221157792649464,0.0,1438069596,-0.08467974313748616,0.0,0.0,-0.003653194515900182
2023-01-06,-0.05663449739248705,-0.018841949895037402,-0.0269909212207029,0.03700716299798046,0.0,1438069596,0.03379721071915309,0.0,0.0,0.0040177810180850315
2023-01-07,-0.03144821745266668,0.037130918225619425,0.03407226247450801,-0.06312439047557383,0.0,1438069596,0.0996922605079833,0.0,0.0,-0.0008509087002197546
2023-01-08,0.026315338802234578,0.0014478041741252667,0.010840670363787552,0.09429887742632026,0.0,1438069596,0.19083618406902758,0.0,0.0,-0.0008516333625010475
2023-01-09,-0.014279087724599293,-0.05736877185361777,-0.0689635431546396,0.017648999999806847,0.0,1438069596,0.04615991480276982,0.0,0.0,0.007880261425305513
2023-01-10,0.03136441931399858,0.05461456424193756,0.03995677307359813,0.08879622475728866,0.0,1438069596,-0.07756321360725149,0.0,0.0,0.003134798805371375
2023-01-11,0.007776443981594383,0.053012710519054096,-0.00886867987591522,-0.044103025929281614,0.0,1438069596,-0.051688438510532286,0.0,0.0,0.0018040777038148548
2023-01-12,0.08009164338139385,0.0956076508157242,0.0063136393373959265,0.0006901861121839659,0.0,1438069596,-0.1356163228564098,0.0,0.0,0.0006006366929334206
2024-01-01,-0.04945492200630497,-0.01875524006331375,-0.05649943523290624,0.01171331916996543,0.09234260551642848,1441719852,0.0776257880679978,-0.1322679685777508,0.007168489478612594,-0.00024021138717511548
2024-01-02,-0.03757753962027266,-0.07030757331455639,0.04222533395437722,0.15839798678352146,0.0,1441719852,0.03520524490804977,0.0,0.0,-0.001683097295618552
2024-01-03,0.05537976590565563,0.05031449202293459,0.04670236428601804,0.07713181876334829,0.0,1441719852,-0.03371721859302568,0.0,0.0,-0.001927014928480908
2024-01-04,-0.01260352802281517,-0.04160271797263526,-0.10685743340245324,-0.09124418354655717,0.0,1441719852,0.00952652413765609,0.0,0.0,0.0008435259884391755
2024-01-05,0.04410756098167923,0.005387968562347467,0.16113575368374633,0.04492743659112719,0.0,1441719852,-0.09030134305507165,0.0,0.0,0.004566766739808159
2024-01-06,-0.0436697796263239,0.04952103801876895,-0.030569746980621204,0.06337113716647558,0.0,1441719852,0.0066775696851895106,0.0,0.0,-0.00011991126580657152
2024-01-07,-0.016778307620416655,0.019000753538014337,0.01540168262092223,0.017449348138597998,0.0,1441719852,0.012036952096757148,0.0,0.0,0.0008390770645121393
2024-01-08,0.011072984075532588,0.005654350810321063,-0.016827178444758673,-0.02177782890543334,0.0,1441719852,-0.10247511236025897,0.0,0.0,0.0015564205476579218
2024-01-09,-0.007903004792382262,-0.039713052440511376,-0.000654031981692782,0.08093632341532775,0.0,1441719852,-0.094549076002858,0.0,0.0,0.0035825211471385288
2024-01-10,0.04721642357598199,0.034611437651324906,0.056708105371042095,-0.17083882339876588,0.0,1441719852,0.045145226634662805,0.0,0.0,-0.0011927482330076344
2024-01-11,0.04250923066368628,0.016893636531886358,-0.1633531554626355,0.057250442538043345,0.0,1441719852,0.002414210519023463,0.0,0.0,0.0026221707515601267
2024-01-12,0.046352668233527794,0.08176286467038985,0.10535059005025538,0.1349098763525003,0.0,1441719852,0.021357167552027434,0.0,0.0,0.003801834209794741
